209,sourceforge.net,11.1800,0.1249,0.0000,14.1200,2.0287,0.0000,10.3800,0.1720,0.0000
210,facebook.net,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
211,imdb.com,21.4000,0.0447,0.0000,21.3000,0.1483,0.0000,21.9200,0.0400,0.0000
212,mzstatic.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
213,akamaihd.net,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
214,miui.com,240.8000,0.8718,0.0000,281.2000,112.9432,0.0000,240.8000,0.9798,0.0000
215,adsafeprotected.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
216,jomodns.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
217,safebrowsing.apple,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
218,twitch.tv,10.3700,0.1269,0.0000,23.7500,10.3414,0.0000,13.4580,7.1183,0.0000
219,mit.edu,18.7200,8.0277,0.0000,72.9300,11.0516,0.0000,29.9200,2.7939,0.0000
220,dual-s-msedge.net,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
221,cisco.com,33.4500,3.0910,0.0000,37.6600,2.0786,0.0000,35.0300,8.8903,0.0000
222,nginx.org,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
223,who.int,12.5600,4.4880,0.0000,17.0800,2.6698,0.0000,11.0900,0.5205,0.0000
224,scorecardresearch.com,33.1400,2.7325,0.0000,39.8778,2.6989,0.1000,40.5500,15.3409,0.0000
225,userapi.com,122.5000,0.8062,0.0000,150.6000,2.7276,0.0000,127.2000,6.2097,0.0000
226,ubuntu.com,99.8900,10.0411,0.0000,102.9200,2.4510,0.0000,100.1800,6.5021,0.0000
227,edgecastdns.net,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
228,wixsite.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
229,amazonvideo.com,6.4570,0.5077,0.0000,10.3980,1.4796,0.0000,10.4940,10.3069,0.0000
230,datadoghq.com,10.9500,7.1938,0.0000,18.3850,7.6563,0.0000,9.6510,5.0424,0.0000
231,rocket-cdn.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
232,hp.com,37.9600,2.5109,0.0000,NaN,NaN,NaN,NaN,NaN,NaN
233,dnsowl.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
234,issuu.com,10.8200,0.9806,0.0000,27.9250,7.7456,0.2000,13.3700,6.9727,0.0000
235,edgecdn.ru,233.1000,0.5385,0.0000,243.6000,4.9437,0.0000,236.8000,10.4384,0.0000
236,go.com,10.0090,0.5143,0.0000,9.8230,0.3314,0.0000,9.6730,0.0363,0.0000
237,washingtonpost.com,10.0880,0.0854,0.0000,22.3444,2.7350,0.1000,13.6550,7.0825,0.0000
238,msftconnecttest.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
239,cdn-apple.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
240,ampproject.org,10.4100,0.1640,0.0000,21.0900,6.8863,0.0000,18.4800,15.8776,0.0000
241,amazon.co.uk,107.0000,1.4142,0.0000,116.1000,6.6551,0.0000,109.1000,3.2388,0.0000
242,force.com,19.6100,0.6172,0.0000,23.4600,3.5615,0.0000,202.8000,1.4697,0.0000
243,youtube-nocookie.com,11.1000,1.2806,0.0000,12.9800,2.9346,0.0000,13.2000,3.7704,0.0000
244,nginx.com,19.1720,18.1575,0.0000,14.4060,5.4575,0.0000,10.6480,3.5763,0.0000
245,hubspot.com,20.2200,16.0443,0.0000,18.4600,11.6090,0.0000,13.1800,3.1304,0.0000
246,wikimedia.org,23.5600,7.7209,0.0000,27.9300,9.2013,0.0000,24.4700,5.6234,0.0000
247,launchdarkly.com,12.6100,4.2747,0.0000,12.3900,1.7149,0.0000,10.3700,0.3318,0.0000
248,researchgate.net,11.8400,2.9227,0.0000,12.9700,2.0499,0.0000,11.9300,1.4718,0.0000
249,android.com,12.3700,3.6147,0.0000,16.3700,5.3419,0.0000,10.3900,0.1221,0.0000
250,telecid.ru,191.8000,20.2475,0.0000,188.2000,4.8949,0.0000,187.4000,11.8760,0.0000
251,discord.com,11.2100,0.4928,0.0000,12.6700,3.3862,0.0000,11.6400,1.2893,0.0000
252,azurefd.net,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
253,frontapp.com,7.9860,1.7404,0.0000,9.0190,1.9457,0.0000,10.4520,4.4099,0.0000
254,dailymail.co.uk,19.8300,15.9904,0.0000,17.0600,5.0640,0.0000,10.9580,4.1405,0.0000
255,wp.com,14.3660,9.2823,0.0000,14.7000,4.6802,0.0000,18.5670,12.2651,0.0000
256,cdc.gov,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
257,mcafee.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
258,twimg.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
259,aol.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
260,playstation.net,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
261,tinyurl.com,14.5000,6.8169,0.0000,18.5600,13.6451,0.0000,18.5800,11.2060,0.0000
262,criteo.net,30.9600,1.9881,0.0000,35.2400,5.0539,0.0000,30.3700,0.5849,0.0000
263,rlcdn.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
264,weebly.com,59.4400,1.5266,0.0000,64.1200,11.8677,0.0000,64.4400,12.5945,0.0000
265,reuters.com,36.3600,9.6416,0.0000,35.0000,2.9886,0.0000,32.6700,0.6914,0.0000
266,grammarly.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
267,atomile.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
268,ibm.com,13.3000,2.9970,0.0000,15.2700,3.7633,0.0000,13.5800,3.9691,0.0000
269,3lift.com,22.1300,0.1269,0.0000,21.9600,0.0663,0.0000,21.3400,0.0663,0.0000
270,name-services.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
271,slideshare.net,10.8400,1.4596,0.0000,15.6700,5.4864,0.0000,13.0100,6.2459,0.0000
272,360yield.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
273,bidswitch.net,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
274,aliyuncs.com,223.5000,6.1847,0.0000,217.7000,5.7974,0.0000,190.9000,1.8138,0.0000
275,moatads.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
276,dailymotion.com,101.0000,0.0000,0.0000,107.8000,13.5115,0.0000,105.0000,7.4027,0.0000
277,sharethrough.com,9.7240,0.0461,0.0000,9.7460,0.0589,0.0000,9.7180,0.0409,0.0000
